urn,school_name,website,scrape_time,status,all_emails,phone_numbers,address,staff_names,governor_names,source,retry_needed,retry_count
105533,St Margaret Mary's RC Primary School Manchester,https://www.st-margaretmarys.manchester.sch.uk,2026-02-14T22:50:47.629997,success,"[""contact@st-margaretmarys.manchester.sch.uk"", ""4.parents@st-margaretmarys.manchester.sch.uk"", ""admissions@st-margaretmarys.manchester.sch.uk""]",,,,,stable,0,0
105534,St Mary's RC Primary School Manchester,https://www.stmaryslevenshulme.org.uk,2026-02-14T22:50:49.067585,success,"[""admin@stmaryslevenshulme.org.uk""]",,,,,stable,0,0
105535,St Patrick's RC Primary School,https://www.st-patricks.manchester.sch.uk,2026-02-14T22:50:50.000472,no_emails,[],,,,,stable,0,0
105536,Sacred Heart Catholic Primary School,https://www.sacredheart-baguley.manchester.sch.uk,2026-02-14T22:50:51.209350,success,"[""admin@sacredheart-baguley.manchester.sch.uk"", ""finance@sacredheart-baguley.manchester.sch.uk""]",,,,,stable,0,0
105537,St Peter's Catholic Primary School,https://www.stpeters-primary.co.uk,2026-02-14T22:50:52.795297,success,"[""admin@st-peters.manchester.sch.uk""]",,,,,stable,0,0
105539,St Wilfrid's RC Primary School,https://www.stwilfs.com,2026-02-14T22:50:54.848040,success,"[""admin@st-wilfrids-pri.manchester.sch.uk""]",,,,,stable,0,0
105540,St Willibrord's RC Primary School,https://www.st-willibrords.manchester.sch.uk,2026-02-14T22:50:56.747980,success,"[""admin@st-willibrords.manchester.sch.uk""]",,,,,stable,0,0
105541,St Bernard's RC Primary School Manchester,https://www.st-bernards.manchester.sch.uk,2026-02-14T22:50:57.716363,no_emails,[],,,,,stable,0,0
105543,Our Lady's RC Primary School Manchester,https://www.ourladys-pri.manchester.sch.uk,2026-02-14T22:50:58.815730,success,"[""2767admin@ourladys-pri.manchester.sch.uk""]",,,,,stable,0,0
105544,St Richard's RC Primary School,https://www.st-richards.manchester.sch.uk,2026-02-14T22:50:59.979593,success,"[""admin@st-richards.manchester.sch.uk""]",,,,,stable,0,0
105545,St Mary's CofE Primary School Moston,http://www.st-maryscofe.manchester.sch.uk,2026-02-14T22:51:02.353677,no_emails,[],,,,,stable,0,0
105546,St John's RC Primary School,https://www.stjohnsrc.net,2026-02-14T22:51:03.255100,no_emails,[],,,,,stable,0,0
105547,CofE School of the Resurrection,https://www.resurrection.manchester.sch.uk,2026-02-14T22:51:03.953617,success,"[""admin@resurrecton.manchester.sch.uk""]",,,,,stable,0,0
105548,Saviour CofE Primary School,https://www.saviour.manchester.sch.uk,2026-02-14T22:51:04.835610,no_emails,[],,,,,stable,0,0
105550,St Joseph's RC Primary School Manchester,https://www.st-josephs.manchester.sch.uk,2026-02-14T22:51:06.414354,success,"[""enquiries@st-josephs.manchester.sch.uk""]",,,,,stable,0,0
105553,St Cuthbert's RC Primary School,https://www.st-cuthberts.manchester.sch.uk,2026-02-14T22:51:09.399155,success,"[""admin@st-cuthberts.manchester.sch.uk""]",,,,,stable,0,0
105554,St Clare's RC Primary School,https://www.st-clares.manchester.sch.uk,2026-02-14T22:51:10.280693,no_emails,[],,,,,stable,0,0
105574,Loreto High School Chorlton,http://loretochorlton.org,2026-02-14T22:51:11.192114,no_emails,[],,,,,stable,0,0
105576,Our Lady's RC High School,http://www.olhs-manchester.org.uk,2026-02-14T22:51:12.277542,success,"[""admin@olsc.manchester.sch.uk""]",,,,,stable,0,0
105581,The Barlow RC High School and Specialist Science College,http://www.thebarlowrchigh.co.uk,2026-02-14T22:51:13.255708,success,"[""admin@thebarlowrchigh.co.uk""]",,,,,stable,0,0
105602,Manchester Hospital School,https://www.manchesterhospitalschool.co.uk,2026-02-14T22:51:14.592250,no_emails,[],,,,,stable,0,0
105606,Camberwell Park Specialist Support School,https://www.camberwellpark-manchester.secure-dbprimary.com,2026-02-14T22:51:17.281047,error,[],,,,,stable,1,0
105608,Lancasterian School,https://www.lancasterian.manchester.co.uk,2026-02-14T22:51:17.376581,error,[],,,,,stable,1,0
105613,The Birches School,https://www.thebirchesschool.org,2026-02-14T22:51:17.406462,success,"[""admin@thebirchesschool.org""]",,,,,stable,0,0
105616,Rodney House School,https://www.rodneyhouse.manchester.sch.uk,2026-02-14T22:51:18.713255,success,"[""admin@rodneyhouse.manchester.sch.uk""]",,,,,stable,0,0
105627,Beever Primary School,https://www.beever.oldham.sch.uk,2026-02-14T22:51:20.193734,success,"[""info@beever.oldham.sch.uk""]",,,,,stable,0,0
105638,Limehurst Community Primary School,https://www.limehurst.oldham.sch.uk,2026-02-14T22:51:21.990887,success,"[""info@limehurst.oldham.sch.uk""]",,,,,stable,0,0
105645,Glodwick Infant and Nursery School,https://www.glodwick.oldham.sch.uk,2026-02-14T22:51:23.128629,error,[],,,,,stable,1,0
105648,Mills Hill Primary School,https://www.millshill.oldham.sch.uk,2026-02-14T22:51:23.733173,success,['info@millshill.oldham.sch.uk'],,,,,stable,1,0
105649,Mather Street Primary School,https://www.matherstreet.oldham.sch.uk,2026-02-14T22:51:23.842599,success,['info@matherstreet.oldham.sch.uk'],,,,,stable,1,0
105656,South Failsworth Community Primary School,https://www.southfailsworth.oldham.sch.uk,2026-02-14T22:51:23.992938,error,[],,,,,stable,1,0
105658,Whitegate End Primary and Nursery School,https://www.whitegateend-oldham.co.uk,2026-02-14T22:51:24.188940,success,"['344842d147834cabb5af777dcba05b2f@whitegateend-oldham.co.uk', 'rob.hollingsworth@whitegateend.oldham.sch.uk', 'info@whitegateend.oldham.sch.uk']",,,,,stable,1,0
105659,Rushcroft Primary School,https://www.rushcroftprimary.com,2026-02-14T22:51:24.340048,success,['info@rushcroft.oldham.sch.uk'],,,,,stable,1,0
105663,Propps Hall Junior Infant and Nursery School,http://www.proppshall.oldham.sch.uk,2026-02-14T22:51:24.486438,success,['info@proppshall.oldham.sch.uk'],,,,,stable,1,0
105665,Diggle School,https://www.diggleschool.co.uk,2026-02-14T22:51:24.665760,success,"['enquiries@diggleschool.co.uk', 'user@domain.com']",,,,,stable,1,0
105666,Friezland Primary School,https://www.friezlandschool.co.uk,2026-02-14T22:51:24.795795,success,['info@friezland.oldham.sch.uk'],,,,,stable,1,0
105667,Greenfield Primary School,http://www.greenfieldprimaryschool.com,2026-02-14T22:51:25.807146,success,['info@greenfield.oldham.sch.uk'],,,,,stable,1,0
105668,Springhead Infant and Nursery School,https://www.springhead.oldham.sch.uk,2026-02-14T22:51:26.028735,success,['info@springhead.oldham.sch.uk'],,,,,stable,1,0
105669,Delph Primary School,http://www.delphprimary.co.uk,2026-02-14T22:51:26.155900,error,[],,,,,stable,1,0
105670,Knowsley Junior School,https://www.knowsley.oldham.sch.uk,2026-02-14T22:51:26.327799,error,[],,,,,stable,1,0
105671,Buckstones Primary School,https://www.buckstones.oldham.sch.uk,2026-02-14T22:51:26.935025,success,['info@buckstones.oldham.sch.uk'],,,,,stable,1,0
105679,Horton Mill Community Primary School,https://nan,2026-02-14T22:51:27.848758,error,[],,,,,stable,1,0
105680,Burnley Brow Community School,https://www.burnleybrow.co.uk,2026-02-14T22:51:27.875348,error,[],,,,,stable,1,0
105686,Stanley Road Primary School,https://www.stanleyroad.oldham.sch.uk,2026-02-14T22:51:42.883761,no_emails,[],,,,,stable,0,0
105688,Woodhouses Voluntary Primary School,https://nan,2026-02-14T22:51:43.992971,error,[],,,,,stable,1,0
105691,Holy Trinity CofE Dobcross Primary School,http://www.dobcross.oldham.sch.uk,2026-02-14T22:51:44.020769,success,"['info@dobcross.oldham.sch.uk', 'info@dobcross-school.co.uk', 'info@dobcross.oldham.co.uk']",,,,,stable,1,0
105693,Christ Church CofE Primary School,http://www.christchurch-pri.oldham.sch.uk,2026-02-14T22:51:44.116318,success,['office@christchurch-pri.oldham.sch.uk'],,,,,stable,1,0
105695,St Thomas Moorside CofE (VA) Primary School,https://www.stthomasmoorside.co.uk,2026-02-14T22:51:44.383102,error,[],,,,,stable,1,0
105700,St Agnes CofE Primary School,https://www.stagnes.oldham.sch.uk,2026-02-14T22:51:44.516224,error,[],,,,,stable,1,0
105701,Holy Rosary RC Junior Infant and Nursery School,https://www.holyrosary.oldham.sch.uk,2026-02-14T22:51:44.859126,error,[],,,,,stable,1,0
105702,St Hilda's CofE Primary School,https://www.sthildas.oldham.sch.uk,2026-02-14T22:51:45.501091,error,[],,,,,stable,1,0
105703,St Martin's CofE Junior Infant and Nursery School,http://www.st-martinsoldham.co.uk,2026-02-14T22:51:45.589868,error,[],,,,,stable,1,0
105705,St Margaret's CofE Junior Infant and Nursery School,http://www.stmargarets.oldham.sch.uk,2026-02-14T22:51:45.893417,error,[],,,,,stable,1,0
105707,Christ Church CofE Primary School,https://www.christchurchchad.co.uk,2026-02-14T22:51:46.202844,success,"['info@christchurch-chad.oldham.sch.uk', 'office@christchurch-chad.oldham.sch.uk']",,,,,stable,1,0
105708,St Luke's CofE Primary School,https://www.st-lukes.oldham.sch.uk,2026-02-14T22:51:46.371060,success,['info@st-lukes.oldham.sch.uk'],,,,,stable,1,0
105710,East Crompton St James CofE Primary School,https://www.stjames-primary.co.uk,2026-02-14T22:51:46.535868,error,[],,,,,stable,1,0
105711,St Mary's CofE Primary School High Crompton,http://www.stmaryscecrompton.oldham.sch.uk,2026-02-14T22:51:46.593328,error,[],,,,,stable,1,0
105714,St Thomas' Leesfield CofE Primary School,https://www.leesfield.oldham.sch.uk,2026-02-14T22:51:46.929148,error,[],,,,,stable,1,0
105715,St Anne's CofE (Aided) Primary School,https://www.stannesroyton.oldham.sch.uk,2026-02-14T22:51:47.007824,error,[],,,,,stable,1,0
105718,Corpus Christi RC Primary School,https://www.corpuschristi.oldham.sch.uk,2026-02-14T22:51:47.178269,success,['info@corpuschristi.oldham.sch.uk'],,,,,stable,1,0
105719,St Joseph's RC Junior Infant and Nursery School,https://www.st-josephs.oldham.sch.uk,2026-02-14T22:51:48.107542,success,"['info@stjosephs.oldham.co.uk', 'info@st-josephs.oldham.sch.uk']",,,,,stable,1,0
105721,Ss Aidan and Oswald's Roman Catholic Primary School,https://ssaoschool.co.uk,2026-02-14T22:51:48.258254,error,[],,,,,stable,1,0
105722,St Herbert's RC School,https://www.stherberts.education,2026-02-14T22:51:48.471703,success,"['user@domain.com', 'enquiries@stherberts.education']",,,,,stable,1,0
105723,Greenfield St Mary's CofE School,https://www.greenfieldstmary.oldham.sch.uk,2026-02-14T22:51:48.671084,error,[],,,,,stable,1,0
105725,St Anne's RC Primary School,https://www.stannesrc.co.uk,2026-02-14T22:51:48.804239,error,[],,,,,stable,1,0
105736,Saddleworth School,http://www.saddleworth.oldham.sch.uk,2026-02-14T22:51:49.019370,error,[],,,,,stable,1,0
105738,The Radclyffe School,https://theradclyffeschool.co.uk,2026-02-14T22:51:49.252101,error,[],,,,,stable,1,0
105757,Howard Street Nursery School,http://www.howardstreet.rochdale.sch.uk,2026-02-14T22:51:49.799923,success,"['office@howardstreet.rochdale.sch.uk', 'example@gmail.com']",,,,,stable,1,0
105760,Sunny Brow Nursery School,https://www.sunnybrow.rochdale.sch.uk,2026-02-14T22:51:51.070997,success,['office@sunnybrow.rochdale.sch.uk'],,,,,stable,1,0
105764,Brimrod Community Primary School,http://www.brimrodprimary.rochdale.sch.uk,2026-02-14T22:51:56.437250,success,"[""office@brimrodprimary.rochdale.sch.uk""]",,,,,stable,0,0
105765,Castleton Primary School,http://www.castleton-rochdale.frogos.net,2026-02-14T22:51:57.818465,error,[],,,,,stable,1,0
105766,Shawclough Community Primary School,http://www.shawclough.rochdale.sch.uk,2026-02-14T22:51:57.843521,success,['office@shawclough.rochdale.sch.uk'],,,,,stable,1,0
105768,Greenbank Primary School,http://www.greenbank.rochdale.sch.uk,2026-02-14T22:51:58.177240,no_emails,[],,,,,stable,0,0
105770,Heybrook Primary School,https://www.heybrook.org,2026-02-14T22:51:59.260344,success,"[""office@heybrook.org""]",,,,,stable,0,0
105773,Meanwood Community Nursery and Primary School,http://www.meanwood.rochdale.sch.uk,2026-02-14T22:52:00.860286,success,"[""office@meanwood.rochdale.sch.uk""]",,,,,stable,0,0
105776,Spotland Primary School,http://www.spotland.rochdale.sch.uk,2026-02-14T22:52:02.116662,error,[],,,,,stable,1,0
105777,Lowerplace Primary School,https://www.lowerplace.rochdale.sch.uk,2026-02-14T22:52:02.383205,success,['office@lowerplace.rochdale.sch.uk'],,,,,stable,1,0
105778,Marland Hill Community Primary School,https://www.marlandhillprimary.co.uk,2026-02-14T22:52:02.567043,error,[],,,,,stable,1,0
105779,Caldershaw Primary School,https://www.caldershaw.rochdale.sch.uk,2026-02-14T22:52:02.716281,success,['office@caldershaw.rochdale.sch.uk'],,,,,stable,1,0
105780,Belfield Community School,http://www.belfield.rochdale.sch.uk,2026-02-14T22:52:02.897272,error,[],,,,,stable,1,0
105781,Whittaker Moss Primary School,http://www.whittakermoss.rochdale.sch.uk,2026-02-14T22:52:03.221356,error,[],,,,,stable,1,0
105783,Ashfield Valley Primary School,http://www.ashfieldvalley.rochdale.sch.uk,2026-02-14T22:52:00.163476,success,"['logo@1x.png', 'logo@2x.png', 'logo@3x.png', 'grow-to-school@2x.png', 'grow-to-school@3x.png', 'communication-friendly@2x.png', 'communication-friendly@3x.png', 'Bronze-smh@2x.png', 'Bronze-smh@3x.png', 'Eco-Schools@2x.png', 'Eco-Schools@3x.png', 'PSQM-logo@2x.png', 'PSQM-logo@3x.png', 'logo-in-shadow@2x-png.png', 'logo-in-shadow@3x.png', 'office@ashfieldvalley.rochdale.sch.uk', 'ceop@2x.png']",,,,,stable,1,0
105785,Littleborough Community Primary School,http://www.littleborough.rochdale.sch.uk,2026-02-14T22:52:09.912075,success,['office@littleborough.rochdale.sch.uk'],,,,,stable,1,0
105786,Alkrington Primary School,http://www.alkrington.rochdale.sch.uk,2026-02-14T22:52:10.264666,success,['office@alkrington.rochdale.sch.uk'],,,,,stable,1,0
105787,Boarshaw Community Primary School,http://www.boarshawprimary.co.uk,2026-02-14T22:52:10.680780,success,['office@boarshawprimary.co.uk'],,,,,stable,1,0
105789,Newhey Community Primary School,http://www.newhey.rochdale.sch.uk,2026-02-14T22:52:11.146531,success,['office@newhey.rochdale.sch.uk'],,,,,stable,1,0
105791,Elm Wood Primary School,https://www.elmwoodps.co.uk,2026-02-14T22:52:12.547080,success,['office@elmwoodps.co.uk'],,,,,stable,1,0
105792,Hollin Primary School,https://www.hollin.rochdale.sch.uk,2026-02-14T22:52:12.868880,success,['office@hollin.rochdale.sch.uk'],,,,,stable,1,0
105796,Harwood Park Primary School,http://www.harwoodpark.rochdale.sch.uk,2026-02-14T22:52:13.149230,success,['office@harwoodpark.rochdale.sch.uk'],,,,,stable,1,0
105798,Hopwood Community Primary School,https://www.hopwoodcommunityprimary.co.uk,2026-02-14T22:52:13.426299,success,['office@hopwood.rochdale.sch.uk'],,,,,stable,1,0
105799,Parkfield Primary School,https://www.parkfieldprimary.com,2026-02-14T22:52:13.669581,success,['office@parkfield.rochdale.sch.uk'],,,,,stable,1,0
105800,Hamer Community Primary School,http://www.hamerprimary.co.uk,2026-02-14T22:52:14.030474,success,['office@hamer.rochdale.sch.uk'],,,,,stable,1,0
105802,St Edward's Church of England Primary School,http://www.stedwardsce.rochdale.sch.uk,2026-02-14T22:52:14.280074,error,[],,,,,stable,1,0
105803,St Peter's Church of England Primary School,http://www.stpetersce.rochdale.sch.uk,2026-02-14T22:52:14.591031,success,['office@stpetersce.rochdale.sch.uk'],,,,,stable,1,0
105805,St Luke's Church of England Primary School,https://www.stlukesceprimary.co.uk,2026-02-14T22:52:15.477346,success,['office@stlukesceprimary.co.uk'],,,,,stable,1,0
105808,St Gabriel's Church of England Primary School,http://www.stgabrielsce.co.uk,2026-02-14T22:52:16.642373,error,[],,,,,stable,1,0
105810,Stansfield Hall Church of England / Methodist Church Primary School,http://www.stansfieldhall.rochdale.sch.uk,2026-02-14T22:52:16.980331,success,['office@stansfieldhall.rochdale.sch.uk'],,,,,stable,1,0
105811,All Souls Church of England Primary School,http://www.allsoulsce.rochdale.sch.uk,2026-02-14T22:52:17.333908,success,['office@allsoulsce.rochdale.sch.uk'],,,,,stable,1,0
105813,"St Michael's Church of England Primary School, Bamford",http://www.stmichaelscebam.rochdale.sch.uk,2026-02-14T22:52:17.696022,success,"['office@stmichaelscebam.rochdale.sch.uk', 'senco@stmichaelscebam.rochdale.sch.uk']",,,,,stable,1,0
105814,Holy Trinity Church of England Primary School,http://www.holytrinityce.rochdale.sch.uk,2026-02-14T22:52:18.416052,success,['office@holytrinityce.rochdale.sch.uk'],,,,,stable,1,0
105815,St Margaret's Church of England Primary School,http://www.stmargaretsce.rochdale.sch.uk,2026-02-14T22:52:18.747991,success,['office@stmargaretsce.rochdale.sch.uk'],,,,,stable,1,0
105816,"St Mary's Roman Catholic Primary School, Littleborough",http://www.stmarysrclboro.rochdale.sch.uk,2026-02-14T22:52:20.034831,success,['helpdesk@webanywhere.co.uk'],,,,,stable,1,0
105817,"St Peter's Roman Catholic Primary School, Rochdale",https://www.stpetersrc.rochdale.sch.uk,2026-02-14T22:52:20.329748,success,['office@stpetersrc.rochdale.sch.uk'],,,,,stable,1,0
105818,"St Mary's Roman Catholic Primary School, Middleton",https://www.stmrc.co.uk,2026-02-14T22:52:20.556384,error,[],,,,,stable,1,0
105820,"St Thomas More Roman Catholic Primary School, Middleton, Rochdale",https://www.stthomasmorerc.co.uk,2026-02-14T22:52:22.839112,error,[],,,,,stable,1,0
105821,Middleton Parish Church School,http://www.middletonparishce.rochdale.sch.uk,2026-02-14T22:52:23.174674,error,[],,,,,stable,1,0
105822,"St Michael's Church of England Primary School, Alkrington",http://www.stmichaelscemidd.rochdale.sch.uk,2026-02-14T22:52:23.542984,success,['office@stmichaelscemidd.rochdale.sch.uk'],,,,,stable,1,0
105823,Milnrow Parish Church of England Primary School,http://www.milnrowparishce.rochdale.sch.uk,2026-02-14T22:52:23.994262,success,['office@milnrowparishce.rochdale.sch.uk'],,,,,stable,1,0
105824,St Thomas' Church of England Primary School,http://www.stthomasce.rochdale.sch.uk,2026-02-14T22:52:24.414040,success,['office@stthomasnewhey.co.uk'],,,,,stable,1,0
105825,"St Gabriel's Roman Catholic Primary School, Rochdale",https://www.stgabrielsrc.com,2026-02-14T22:52:24.999789,error,[],,,,,stable,1,0
105826,"St John's Roman Catholic Primary School, Rochdale",http://www.stjohnsrc.rochdale.sch.uk,2026-02-14T22:52:25.234048,success,['office@stjohnthebaptist.stoccat.org.uk'],,,,,stable,1,0
105828,Sacred Heart Roman Catholic Primary School Rochdale,https://www.sacred-heart-school.org.uk,2026-02-14T22:52:25.950948,error,[],,,,,stable,1,0
105829,All Saints Church of England Primary School,http://www.allsaintsce.rochdale.sch.uk,2026-02-14T22:52:26.734290,success,['office@all-saints-rochdale.co.uk'],,,,,stable,1,0
105830,"Holy Family Roman Catholic Primary School, Rochdale",https://www.holyfamilyrc.rochdale.sch.uk,2026-02-14T22:52:29.131172,success,['office@holyfamilyrochdale.stoccat.org.uk'],,,,,stable,1,0
