URN,School_Name,Website,All_Emails,Has_Pupil_Premium,Has_Governors,Has_SEND,Ofsted_Mention,Postcode,Town,Region,Scrape_Date
102139,St Mary's CofE Primary School,https://www.stmarysn8.co.uk,"dsl@stmarysn8.co.uk, office@stmarysn8.co.uk",1,1,1,,N8 7BU,London,London,2026-02-14T08:14:19.052284
102142,Our Lady of Muswell Catholic Primary School,https://www.ourladymuswell.haringey.sch.uk,office@ourladymuswell.haringey.sch.uk,0,0,0,outstanding,N10 1PS,London,London,2026-02-14T08:14:26.162721
102143,St Francis de Sales RC Junior School,https://www.sfds.haringey.sch.uk,"office@sfds.haringey.sch.uk, office@sfds.haringey.sch.uk, office@sfds.haringey.sch.uk",0,0,0,outstanding,N17 8AZ,London,London,2026-02-14T08:14:32.800199
102144,St Ignatius RC Primary School,https://www.stignatiuscatholicprimary.co.uk/,,0,0,0,,N15 6ND,London,London,2026-02-14T08:14:39.800432
102146,St Paul's Catholic Primary School,https://www.stpaulswoodgreen.org.uk/,adminstpauls@stpm.org.uk,0,0,0,,N22 7SZ,London,London,2026-02-14T08:15:19.763337
102147,St Mary's Priory RC Infant School,https://www.stmaryspriory.co.uk/,,0,0,0,,N15 5RE,London,London,2026-02-14T08:15:26.822526
102148,St Peter-in-Chains RC Infant School,http://stpetersandstgildas.co.uk,webmaster@stpetersandstgildas.co.uk,0,0,0,,N8 9EP,London,London,2026-02-14T08:15:31.206086
102149,St Francis de Sales RC Infant School,https://www.sfds.haringey.sch.uk/,"office@sfds.haringey.sch.uk, office@sfds.haringey.sch.uk, office@sfds.haringey.sch.uk",0,0,0,outstanding,N17 8AZ,London,London,2026-02-14T08:15:37.834377
102150,St Martin of Porres Catholic Primary School,https://www.stmartinofporres.co.uk,adminstmartins@stpm.org.uk,0,0,0,,N11 2AF,London,London,2026-02-14T08:15:44.726031
102152,St John Vianney RC Primary School,https://www.st-johnvianney.haringey.sch.uk,"admin@st-johnvianney.haringey.sch.uk, senco@st-johnvianney.haringey.sch.uk, admin@st-johnvianney.haringey.sch.uk, admin@st-johnvianney.haringey.sch.uk",0,1,0,,N15 3HD,London,London,2026-02-14T08:15:55.756171
102153,Hornsey School for Girls,http://www.hsg.haringey.sch.uk/,admin@hornseyschool.com,0,0,0,,N8 9JF,London,London,2026-02-14T08:16:02.833755
102154,Highgate Wood Secondary School,http://www.hws.haringey.sch.uk/,admin@hws.haringey.sch.uk,1,1,1,,N8 8RN,London,London,2026-02-14T08:16:22.630206
102156,Fortismere School,https://www.fortismere.haringey.sch.uk,,0,0,0,,N10 1NE,London,London,2026-02-14T08:16:28.327969
102157,Gladesmore Community School,http://www.gladesmore.com/,admin@gladesmore.com,1,1,1,outstanding,N15 6EB,London,London,2026-02-14T08:16:36.182702
102175,Blanche Nevile School,https://www.blanchenevile.org.uk,safeguarding@blanchenevile.org.uk,0,0,0,outstanding,N10 1NJ,London,London,2026-02-14T08:16:44.264723
102176,Vale School,https://www.vale.haringey.sch.uk,office@vale.haringey.sch.uk,0,0,1,,N17 0PG,London,London,2026-02-14T08:16:50.065530
102177,The Brook Special Primary School,https://www.thebrook.haringey.sch.uk,admin@thebrook.haringey.sch.uk,0,0,0,outstanding,N17 6HW,London,London,2026-02-14T08:16:56.408171
102178,Riverside School,https://www.riverside.haringey.sch.uk,"admin@riverside.haringey.sch.uk, finance@riverside.haringey.sch.uk, admin@riverside.haringey.sch.uk",0,1,0,,N22 5QJ,London,London,2026-02-14T08:17:03.861823
102180,The Helix Education Centre,https://www.thehelix.harrow.sch.uk,office@helixeducation.uk,0,0,0,,HA3 6DH,Harrow,London,2026-02-14T08:17:11.201661
102181,"Newton Farm Nursery, Infant and Junior School",http://www.newtonfarm.harrow.sch.uk,,0,0,0,,HA2 9JU,Harrow,London,2026-02-14T08:17:17.784071
102185,Roxeth Primary School,https://www.roxethschoolharrow.org/,office@roxeth.harrow.sch.uk,0,0,0,,HA2 0JA,Harrow,London,2026-02-14T08:17:23.800594
102186,Marlborough Primary School,https://www.marlboroughprimary.school,OFFICE@MARLBOROUGH.HARROW.SCH.UK,0,1,0,,HA1 1UJ,Harrow,London,2026-02-14T08:17:30.122912
102187,Grimsdyke School,https://www.grimsdyke.harrow.sch.uk/,office@grimsdyke.harrow.sch.uk,0,1,0,,HA5 4QE,Pinner,London,2026-02-14T08:17:35.591251
102188,Camrose Primary With Nursery,https://www.camrose.harrow.sch.uk/,,0,0,0,,HA8 6JH,Edgware,London,2026-02-14T08:17:42.602990
102189,Belmont School,http://www.belmont.harrow.sch.uk,,0,0,0,,HA3 7JT,Harrow,London,2026-02-14T08:17:49.841945
102193,Kenmore Park Junior School,https://www.kpjs.harrow.sch.uk,office@kpjs.harrow.sch.uk,0,1,1,good,HA3 9JA,Harrow,London,2026-02-14T08:17:56.011676
102199,Longfield Primary School,https://www.longfieldprimaryschool.co.uk,office@longfieldprimary.co.uk,0,0,0,,HA2 7NZ,Harrow,London,2026-02-14T08:18:01.267819
102202,Grange Primary School,https://www.grange.harrow.sch.uk/,office@grange.harrow.sch.uk,1,1,1,,HA2 0RY,Harrow,London,2026-02-14T08:18:10.357077
102204,Cannon Lane Primary School,https://www.cannonlaneprimary.org/,,0,0,0,outstanding,HA5 1TS,Pinner,London,2026-02-14T08:18:17.343226
102207,Pinner Park Primary School,http://pinnerpark.harrow.sch.uk,office@pinnerpark.harrow.sch.uk,0,0,0,,HA5 5TL,Pinner,London,2026-02-14T08:18:23.935797
102209,Stag Lane Primary School,https://www.staglaneprimary.co.uk,office@staglaneprimary.co.uk,0,0,0,,HA8 5RU,Edgware,London,2026-02-14T08:18:29.205173
102211,Elmgrove Primary School & Nursery,https://www.elmgrove.harrow.sch.uk,office@elmgrove.harrow.sch.uk,0,0,0,,HA3 8LU,Harrow,London,2026-02-14T08:18:35.290907
102212,Kenmore Park Infant and Nursery School,https://www.kpins.harrow.sch.uk/,,0,1,0,,HA3 9JA,Harrow,London,2026-02-14T08:18:40.422149
102213,Roxbourne Primary School,http://www.roxbourneprimaryschool.co.uk,,0,0,0,,HA2 9QF,Harrow,London,2026-02-14T08:18:45.904450
102214,Stanburn Primary School,https://www.stanburn.harrow.sch.uk,,0,0,0,,HA7 2PJ,Stanmore,London,2026-02-14T08:18:52.050613
102215,Weald Rise Primary School,https://www.wealdrise.harrow.sch.uk,,0,0,0,,HA3 7DH,Harrow,London,2026-02-14T08:18:59.229555
102216,West Lodge Primary School,http://www.westlodge.harrow.sch.uk,,0,0,0,,HA5 1AF,Pinner,London,2026-02-14T08:19:06.154656
102222,Norbury School,https://www.norbury.harrow.sch.uk,office@norbury.harrow.sch.uk,0,1,0,,HA1 1QQ,Harrow,London,2026-02-14T08:19:12.931718
102223,Vaughan Primary School,https://www.vaughan.harrow.sch.uk/,office@vaughan.harrow.sch.uk,1,1,1,outstanding,HA1 4EL,Harrow,London,2026-02-14T08:19:20.033573
102224,Glebe Primary School,https://www.glebe.harrow.sch.uk/,office@glebe.harrow.sch.uk,0,0,1,,HA3 9LF,Harrow,London,2026-02-14T08:19:27.351262
102230,St Anselm's Catholic Primary School,https://www.st-anselms.harrow.sch.uk,office@st-anselms.org,0,0,1,,HA1 3BE,Harrow,London,2026-02-14T08:19:33.604513
102231,St Teresa's Catholic Primary School and Nursery,https://www.stteresas-harrow.co.uk/,schooloffice@st-teresas.harrow.sch.uk,0,0,0,,HA3 6LE,Harrow,London,2026-02-14T08:19:39.805886
102239,Whitmore High School,http://www.whitmore.harrow.sch.uk/,"office@whitmore.harrow.sch.uk, office@whitmore.harrow.sch.uk",0,1,0,outstanding,HA2 0AD,Harrow,London,2026-02-14T08:19:47.452444
102260,Shaftesbury High School,https://www.shaftesbury.harrow.sch.uk,,0,0,0,,HA3 6LE,Harrow,London,2026-02-14T08:19:54.848780
102268,The James Oglethorpe Primary School,http://www.jamesoglethorpe.havering.sch.uk/,office@jamesoglethorpe.havering.sch.uk,0,0,0,,RM14 3NB,Upminster,London,2026-02-14T08:20:01.460200
102269,Harold Wood Primary School,https://haroldwoodprimary.com,office@haroldwood.havering.sch.uk,1,1,0,good,RM3 0TH,Romford,London,2026-02-14T08:20:08.758031
102272,Elm Park Primary School,http://www.elmparkprimary.co.uk/,office.epps@theaspirelearningfederation.co.uk,0,0,0,good,RM12 5UA,Hornchurch,London,2026-02-14T08:20:14.546526
102276,Hylands Primary School,https://sites.google.com/hylands.havering.sch.uk/hps/home,Office@hylands.havering.sch.uk,0,0,0,,RM1 2RU,Romford,London,2026-02-14T08:20:20.936180
102278,Harold Court Primary School,http://www.haroldcourt.org.uk/,,0,0,0,,RM3 0SH,Romford,London,2026-02-14T08:20:27.290612
102280,Langtons Infant School & Nursery,http://www.langtonsinfant.com/,office@langtons-inf.havering.sch.uk,0,0,0,,RM11 3SD,Hornchurch,London,2026-02-14T08:20:32.927044
102283,Suttons Primary School,https://www.suttonsprimary.co.uk/,admin@suttons.havering.sch.uk,1,1,1,,RM12 6RP,Hornchurch,London,2026-02-14T08:20:39.884710
102285,Whybridge Infant School,http://www.whybridge.co.uk/,,0,0,0,,RM13 7AR,Rainham,London,2026-02-14T08:20:45.487225
102291,Clockhouse Primary School,http://www.clockhouseprimaryschool.co.uk/,,0,1,0,good,RM5 3QR,Romford,London,2026-02-14T08:20:52.186986
102294,Crownfield Junior School,http://www.crownfieldjunior.co.uk/,"office@mawney.havering.sch.uk, sen@mawney.havering.sch.uk, reception@crownfieldjunior.co.uk",0,1,1,outstanding,RM7 8JB,Romford,London,2026-02-14T08:20:59.414208
102295,Crownfield Infant School,https://www.crownfieldinfantschool.org,office@crownfieldinfantschool.org,0,0,0,,RM7 8JB,Romford,London,2026-02-14T08:21:05.720664
102299,Parklands Primary School,http://www.parklands.havering.sch.uk/,"office@parklands.havering.sch.uk, parents@parklands.havering.sch.uk",0,1,1,,RM1 4QX,Romford,London,2026-02-14T08:21:13.722713
102303,Squirrels Heath Junior School,http://www.shj.havering.sch.uk/,office@squirrelsheathprimary.org.uk,0,0,1,good,RM2 5TP,Romford,London,2026-02-14T08:21:21.307054
102304,Squirrels Heath Infant School,https://www.squirrelsheath.com/,,0,0,0,,RM2 5TP,Romford,London,2026-02-14T08:21:27.602488
102308,Gidea Park Primary School,https://www.gideapkprimary.org.uk,office@gideapkprimary.org.uk,0,1,0,,RM2 5AJ,Romford,London,2026-02-14T08:21:33.300751
102309,Towers Infant School,https://www.towersinfant.co.uk/,"office@towersinfant.co.uk, office@towersjs.havering.sch.uk",0,1,0,,RM11 1HP,Hornchurch,London,2026-02-14T08:21:40.036582
102312,Parsonage Farm Primary School,http://www.pfps.havering.sch.uk/,office@pfps.havering.sch.uk,0,0,0,,RM13 9JU,Rainham,London,2026-02-14T08:21:45.977828
102313,Towers Junior School,https://www.towersjs.havering.sch.uk,"office@towersinfant.co.uk, office@towersjs.havering.sch.uk",0,1,0,,RM11 1PD,Hornchurch,London,2026-02-14T08:21:51.853278
102314,Brady Primary School,http://www.bradyprimaryschool.co.uk/,"office@brady.havering.sch.uk, office@brady.havering.sch.uk",1,1,0,,RM13 9XA,Rainham,London,2026-02-14T08:21:58.312464
102316,Scotts Primary School,http://www.scotts.havering.sch.uk/,office@scotts.havering.sch.uk,0,1,1,,RM12 6TH,Hornchurch,London,2026-02-14T08:22:05.999710
102317,Broadford Primary School,http://www.broadford.havering.sch.uk/,office@broadford.havering.sch.uk,0,0,0,,RM3 8JS,Romford,London,2026-02-14T08:22:12.240731
102319,Newtons Primary School,http://www.newtons.havering.sch.uk/,"office@newtons.havering.sch.uk, office@crowlands.havering.sch.uk",0,0,0,,RM13 8QR,Rainham,London,2026-02-14T08:22:21.289533
102321,Nelmes Primary School,http://www.nelmes-havering.org.uk/,"office@nelmes.havering.sch.uk, office@nelmes.havering.sch.uk",0,1,1,outstanding,RM11 3BX,Hornchurch,London,2026-02-14T08:22:28.340274
102322,Mead Primary School,http://www.mead.havering.sch.uk/,mail@mead.havering.sch.uk,0,0,0,,RM3 9JD,Romford,London,2026-02-14T08:22:35.001615
102324,Rainham Village Primary School,https://www.rainhamvillage.havering.sch.uk/,"haveringchildrenscentres@havering.gov.uk, admin@rainhamvillage.havering.sch.uk",0,0,0,,RM13 9AA,Rainham,London,2026-02-14T08:22:40.893967
102325,Hilldene Primary School,https://hilldene.havering.sch.uk/,,0,0,0,,RM3 7DU,Romford,London,2026-02-14T08:22:47.489101
102328,St Edward's Church of England Voluntary Aided Primary School,http://www.stedwardsva.net/,contact@stedwardsva.net,0,1,0,,RM1 4BT,Romford,London,2026-02-14T08:22:55.228930
102329,St Mary's Catholic Primary School,https://www.stmaryscatholicprimaryschool.co.uk,"admin@stmcps.co.uk, sendco@stmcps.co.uk, admissions@stmcps.co.uk",0,0,1,,RM12 4TL,Hornchurch,London,2026-02-14T08:23:01.577121
102330,La Salette Catholic Primary School,http://www.lasalette.havering.sch.uk/,office@lasalette.havering.sch.uk,0,0,0,,RM13 8SP,Rainham,London,2026-02-14T08:23:08.122712
102331,St Patrick's Catholic Primary School,https://www.saint-patricks.org.uk,"admissions@st-patricks.havering.sch.uk, office@saint-patricks.org.uk",0,0,0,,RM5 2AP,Romford,London,2026-02-14T08:23:15.116096
102332,St Ursula's Catholic Primary School,http://www.stursulascatholicprimary.co.uk,office@stursulasprimaryschool.co.uk,0,0,0,,RM3 7JS,Romford,London,2026-02-14T08:23:21.433354
102334,St Joseph's Catholic Primary School,http://www.st-josephs-upminster.net/,office@st-josephs.havering.sch.uk,0,0,0,,RM14 2QB,Upminster,London,2026-02-14T08:23:28.078931
102335,St Peter's Catholic Primary School,https://www.st-peters.havering.sch.uk/,office@st-peters.havering.sch.uk,0,0,0,,RM1 4JA,Romford,London,2026-02-14T08:23:33.768716
102336,St Alban's Catholic Primary School,http://www.stalbansschool.net,contact@st-albans.havering.sch.uk,0,0,0,good,RM12 5LN,Hornchurch,London,2026-02-14T08:23:40.200354
102362,Corbets Tey School,http://www.corbetsteyschool.org.uk/,"office@corbetstey.havering.sch.uk, office.avelon@corbetstey.havering.sch.uk",0,1,0,,RM14 2YQ,Upminster,London,2026-02-14T08:23:46.657682
102365,McMillan Nursery School,https://mcmillannursery.co.uk,"admin@mcmillannursery.org.uk, admin@mcmillannursery.org.uk",0,0,1,,UB3 2PD,Hayes,London,2026-02-14T08:23:51.784410
102368,Bourne Primary School,https://www.bourneprimary.org.uk,,0,0,0,,HA4 6UJ,Ruislip,London,2026-02-14T08:23:58.539177
102369,The Breakspear School,http://www.breakspear.hillingdon.sch.uk/,,1,1,0,,UB10 8JA,Ickenham,London,2026-02-14T08:24:04.591457
102373,Colham Manor Primary School,https://www.colhammanorprimary.com,,0,0,1,,UB8 3PT,Uxbridge,London,2026-02-14T08:24:09.420188
102375,Coteford Infant School,https://www.cotefordinfantschool.co.uk/,"OFFICE@COTEFORDINFANTSCHOOL.CO.UK, office@cotefordinfantschool.co.uk",0,1,1,,HA5 2HX,Pinner,London,2026-02-14T08:24:15.050083
102377,Deanesfield Primary School,https://www.deanesfieldschool.org.uk,admin@deanesfieldschool.org.uk,0,0,0,,HA4 0LR,Ruislip,London,2026-02-14T08:24:21.892075
102379,Field End Infant School,https://www.fieldend-inf.hillingdon.sch.uk,office@fieldendinfants.co.uk,0,0,0,,HA4 9PQ,Ruislip,London,2026-02-14T08:24:27.873170
102380,Glebe Primary School,http://www.glebe.hillingdon.sch.uk,,0,0,0,,UB10 8PH,Uxbridge,London,2026-02-14T08:24:33.398408
102381,Harefield Junior School,https://www.harefieldjunior.com,office@harefieldjunior.com,0,0,0,,UB9 6BJ,Harefield,London,2026-02-14T08:24:40.138947
102382,Harefield Infant School,https://www.harefieldinfant.com,office@harefieldinfant.com,0,0,0,,UB9 6BT,Harefield,London,2026-02-14T08:24:46.201318
102383,Harlyn Primary School,http://www.harlyn.hillingdon.sch.uk/,,0,0,0,,HA5 2DR,Middlesex,London,2026-02-14T08:24:53.694366
102384,Harmondsworth Primary School,https://www.harmondsworthprimary.org,,0,0,0,,UB7 0AU,West Drayton,London,2026-02-14T08:24:59.502280
102385,Heathrow Primary School,https://www.heathrowprimaryschool.co.uk,office@heathrowprimaryschool.co.uk,0,1,0,,UB7 0JQ,West Drayton,London,2026-02-14T08:25:06.667296
102388,Lady Bankes Primary School,https://www.ladybankes.school,office@ladybankes.school,0,1,0,outstanding,HA4 9SF,Ruislip,London,2026-02-14T08:25:12.489134
102391,Minet Junior School,https://www.minetjunior.org.uk,office@minetjunior.org.uk,0,1,0,,UB3 3NR,Hayes,London,2026-02-14T08:25:17.975882
102392,Minet Infant and Nursery School,https://www.minetinfants.org.uk,,0,0,0,,UB3 3NR,Hayes,London,2026-02-14T08:25:25.551215
102393,Newnham Junior School,http://www.newnham-jun.hillingdon.sch.uk/,,0,0,0,outstanding,HA4 9RW,Ruislip,London,2026-02-14T08:25:32.172966
102394,Newnham Infant and Nursery School,https://www.newnham-inf.hillingdon.sch.uk/,office@newnhaminf.org.uk,0,0,0,,HA4 9RW,Ruislip,London,2026-02-14T08:25:38.091028
102399,Whitehall Junior School,http://www.whitehalljunior.org,office@whitehalljunior.org,0,0,1,,UB8 2LX,Uxbridge,London,2026-02-14T08:25:44.159193
102400,Whiteheath Junior School,http://www.whiteheath-jun.hillingdon.sch.uk,office@whiteheath-jun.hillingdon.sch.uk,0,0,0,,HA4 7PR,Ruislip,London,2026-02-14T08:25:50.955035
102403,Yeading Junior School,https://www.yeadingjuniorschool.co.uk,office@yeadingjunior.co.uk,0,0,0,,UB4 0NR,Hayes,London,2026-02-14T08:25:57.820428
102404,Yeading Infant and Nursery School,https://www.yeadinginf.co.uk/,yeading@yeadinginf.co.uk,0,1,0,,UB4 0NR,Hayes,London,2026-02-14T08:26:03.258576
102407,Highfield Primary School,http://www.highfield.hillingdon.sch.uk,,0,0,0,,UB10 0DB,Uxbridge,London,2026-02-14T08:26:09.393094
102408,Rabbsfarm Primary School,https://www.rabbsfarm.org.uk,,0,0,0,,UB7 8AH,West Drayton,London,2026-02-14T08:26:16.955080
102409,Warrender Primary School,https://www.warrender.hillingdon.sch.uk/,,0,0,0,,HA4 8QG,Ruislip,London,2026-02-14T08:26:24.435398
102411,Whitehall Infant School,https://www.whitehall-inf.hillingdon.sch.uk,office@mail.whitehallinf.org,0,0,0,,UB8 2LX,Uxbridge,London,2026-02-14T08:26:31.094528
102413,Whiteheath Infant & Nursery School,http://www.whiteheath-inf.hillingdon.sch.uk,office@whiteheath-inf.hillingdon.sch.uk,0,0,0,good,HA4 7RF,Ruislip,London,2026-02-14T08:26:36.770594
102414,Frithwood Primary School,https://www.frithwood.hillingdon.sch.uk,frithwood@frithwood.hillingdon.sch.uk,0,0,0,good,HA6 3NJ,Northwood,London,2026-02-14T08:26:43.383621
102416,Ruislip Gardens Primary School,https://www.ruislipgardensschool.co.uk,,0,0,0,,HA4 6PD,Ruislip,London,2026-02-14T08:26:48.775053
102417,Bishop Winnington-Ingram CofE Primary School,http://www.bwicofe.co.uk,office@bwi.org.uk,0,0,0,,HA4 7LW,Ruislip,London,2026-02-14T08:26:54.036539
102418,Holy Trinity CofE Primary School,https://www.holytrinitynorthwood.org,admin@holytrinitynorthwood.org,0,0,0,,HA6 2RH,Middlesex,London,2026-02-14T08:27:00.213993
102420,Dr Triplett's CofE Primary School,https://www.drtripletts.hillingdon.sch.uk,office@mail.drtripletts.co.uk,0,1,0,,UB3 2JQ,Hayes,London,2026-02-14T08:27:06.323205
102421,St Swithun Wells Catholic Primary School,http://www.st-swithunwells.hillingdon.sch.uk,,0,0,0,outstanding,HA4 9HS,Ruislip,London,2026-02-14T08:27:11.901889
102422,Botwell House Catholic Primary School,https://www.botwellhouseschool.co.uk,office@botwellhouse.school,0,1,0,outstanding,UB3 2AB,Hayes,London,2026-02-14T08:27:19.592086
102423,St Bernadette Catholic Primary School,https://www.stbernadetteschool.co.uk,,0,0,0,good,UB10 0EH,Uxbridge,London,2026-02-14T08:27:26.083019
102425,St Mary's Catholic Primary School,https://www.st-marys.hillingdon.sch.uk/,office@stmarysuxbridge.org.uk,0,0,0,,UB8 2UA,Uxbridge,London,2026-02-14T08:27:33.867970
102430,Oak Farm Primary School,http://www.oakfarmprimary.org.uk,,0,0,0,,UB10 9PD,Uxbridge,London,2026-02-14T08:27:45.473682
102432,Grange Park Junior School,http://www.grangeparkjuniorschool.co.uk/,Office@grangeparkschool.co.uk,0,0,0,,UB4 8SF,Hayes,London,2026-02-14T08:27:51.676224
102433,Grange Park Infant and Nursery School,https://www.gpin.school,,0,0,0,,UB4 8SF,Hayes,London,2026-02-14T08:27:56.078591
102434,Hillside Infant School,https://www.hillsideinfant.org.uk,,0,1,0,good,HA6 1RX,Northwood,London,2026-02-14T08:28:02.749120
102435,Hillside Junior School,https://www.hillsidejunior.org,OFFICE@HILLSIDEJUNIOR.ORG,0,1,0,,HA6 1RX,Northwood,London,2026-02-14T08:28:09.779178
102438,St Andrew's C of E Primary School,https://standrewscofeprimary.co.uk,,0,1,1,,UB8 2BX,Uxbridge,London,2026-02-14T08:28:16.091543
